,lat,lon,cluster
171,21.429879999999997,105.51935,2
172,21.429879999999997,105.51969,2
173,21.429879999999997,105.52003,2
174,21.429879999999997,105.52037,2
175,21.429879999999997,105.52071000000001,2
176,21.429879999999997,105.52105,2
177,21.429879999999997,105.52139,2
178,21.429879999999997,105.52173,2
179,21.429879999999997,105.52309,2
180,21.429879999999997,105.52378,2
181,21.429879999999997,105.52412,2
182,21.429879999999997,105.52446,2
183,21.429879999999997,105.5248,2
184,21.429879999999997,105.52514,2
185,21.429879999999997,105.52548,2
186,21.429879999999997,105.52582,2
187,21.429879999999997,105.52616,3
188,21.429879999999997,105.5265,2
189,21.429879999999997,105.52683999999999,2
190,21.429879999999997,105.52718,2
191,21.429879999999997,105.52752,3
192,21.429879999999997,105.5282,2
193,21.429879999999997,105.52956999999999,2
194,21.429879999999997,105.52991000000002,2
195,21.429879999999997,105.53126999999999,3
196,21.429879999999997,105.53161000000001,4
197,21.429879999999997,105.53195,2
198,21.429879999999997,105.53228999999999,2
199,21.429879999999997,105.53263000000001,2
200,21.429879999999997,105.53296999999999,2
201,21.429879999999997,105.53331999999999,2
202,21.429879999999997,105.53366000000001,2
203,21.429879999999997,105.53399999999999,2
204,21.429879999999997,105.53433999999999,2
205,21.429879999999997,105.53671999999999,2
206,21.429879999999997,105.53706000000001,2
207,21.429879999999997,105.5374,2
208,21.429879999999997,105.53773999999999,2
209,21.429879999999997,105.53877,3
210,21.429879999999997,105.53911000000001,2
211,21.429879999999997,105.53945,3
212,21.429879999999997,105.53979,2
213,21.429879999999997,105.54013,2
214,21.429879999999997,105.54047,2
215,21.429879999999997,105.54081000000001,2
216,21.429879999999997,105.54115,2
217,21.429879999999997,105.54149,3
218,21.429879999999997,105.54183,3
219,21.429879999999997,105.54217,2
220,21.429879999999997,105.54251000000001,2
221,21.429879999999997,105.54285,3
222,21.429879999999997,105.5432,2
223,21.429879999999997,105.54354,2
224,21.429879999999997,105.54388,2
225,21.429879999999997,105.54422,2
226,21.429879999999997,105.54456,2
227,21.429879999999997,105.5449,2
228,21.429879999999997,105.54523999999999,2
229,21.429879999999997,105.54558,2
230,21.429879999999997,105.54592,2
231,21.429879999999997,105.54626,4
232,21.429879999999997,105.5466,2
233,21.429879999999997,105.54693999999999,3
234,21.429879999999997,105.54728,4
235,21.429879999999997,105.54762,2
236,21.429879999999997,105.54796,2
237,21.429879999999997,105.54831000000001,2
238,21.429879999999997,105.54865,2
239,21.429879999999997,105.54898999999999,2
240,21.429879999999997,105.54933,2
241,21.429879999999997,105.54966999999999,2
242,21.429879999999997,105.55001000000001,2
243,21.429879999999997,105.55035,2
244,21.429879999999997,105.55103000000001,2
245,21.429879999999997,105.55136999999999,2
246,21.429879999999997,105.55171000000001,2
247,21.429879999999997,105.55205,2
248,21.429879999999997,105.55238999999999,2
249,21.429879999999997,105.55273000000001,2
250,21.429879999999997,105.55308000000001,2
251,21.429879999999997,105.55341999999999,2
252,21.429879999999997,105.55376000000001,2
253,21.429879999999997,105.5541,2
254,21.429879999999997,105.55443999999999,2
255,21.429879999999997,105.55478000000001,2
256,21.429879999999997,105.55512,2
257,21.429879999999997,105.55546000000001,2
258,21.429879999999997,105.5558,2
259,21.429879999999997,105.55613999999998,2
260,21.429879999999997,105.55648000000001,2
261,21.429879999999997,105.55682,2
262,21.429879999999997,105.55716000000001,2
263,21.429879999999997,105.5575,2
264,21.429879999999997,105.55785,2
265,21.429879999999997,105.55819,2
266,21.429879999999997,105.55921000000001,2
267,21.429879999999997,105.55989,3
268,21.429879999999997,105.56023,2
269,21.429879999999997,105.56057,2
270,21.429879999999997,105.56091,2
271,21.429879999999997,105.56125,2
272,21.429879999999997,105.56159,2
273,21.429879999999997,105.56193,2
274,21.429879999999997,105.56227,2
275,21.429879999999997,105.56261,2
276,21.429879999999997,105.56296,2
277,21.429879999999997,105.5633,2
278,21.429879999999997,105.56363999999999,2
279,21.429879999999997,105.56466,2
280,21.429879999999997,105.565,2
281,21.429879999999997,105.56533999999999,2
282,21.429879999999997,105.56568,2
283,21.429879999999997,105.56602,2
284,21.429879999999997,105.56636,2
285,21.429879999999997,105.5667,2
286,21.429879999999997,105.56703999999999,2
287,21.429879999999997,105.56738,2
288,21.429879999999997,105.56773000000001,2
289,21.429879999999997,105.56806999999999,2
290,21.429879999999997,105.56841000000001,2
291,21.429879999999997,105.56875,2
292,21.429879999999997,105.56908999999999,2
293,21.429879999999997,105.56943000000001,4
294,21.429879999999997,105.56976999999999,2
295,21.429879999999997,105.57011000000001,2
296,21.429879999999997,105.57045,2
297,21.429879999999997,105.57078999999999,2
298,21.429879999999997,105.57113000000001,2
299,21.429879999999997,105.57146999999999,2
300,21.429879999999997,105.57181000000001,2
301,21.429879999999997,105.57215,2
302,21.429879999999997,105.57283999999999,2
303,21.429879999999997,105.57318000000001,2
304,21.429879999999997,105.57352,2
305,21.429879999999997,105.57386000000001,2
306,21.429879999999997,105.5742,2
307,21.429879999999997,105.57453999999998,2
308,21.429879999999997,105.57488000000001,2
309,21.429879999999997,105.57556000000001,2
310,21.429879999999997,105.5759,2
311,21.429879999999997,105.57623999999998,2
312,21.429879999999997,105.57658,2
313,21.429879999999997,105.57692,2
314,21.429879999999997,105.57726000000001,2
315,21.429879999999997,105.57761,2
316,21.429879999999997,105.57795,2
317,21.429879999999997,105.57829,2
318,21.429879999999997,105.57863,4
319,21.429879999999997,105.57897,3
320,21.429879999999997,105.57931,3
321,21.429879999999997,105.58101,2
322,21.429879999999997,105.5834,2
323,21.429879999999997,105.58713999999999,3
324,21.429879999999997,105.58748999999999,2
325,21.429879999999997,105.58783000000001,2
326,21.429879999999997,105.58816999999999,2
327,21.429879999999997,105.58851000000001,2
328,21.429879999999997,105.58885,2
329,21.429879999999997,105.58986999999999,2
330,21.429879999999997,105.59021000000001,2
331,21.429879999999997,105.59055,2
332,21.429879999999997,105.59123000000001,2
333,21.429879999999997,105.59156999999999,2
334,21.429879999999997,105.59191000000001,2
335,21.429879999999997,105.59226000000001,2
336,21.429879999999997,105.5926,2
337,21.429879999999997,105.5943,2
338,21.429879999999997,105.59498,2
339,21.429879999999997,105.59532,2
340,21.429879999999997,105.59566000000001,4
341,21.429879999999997,105.596,3
342,21.429879999999997,105.59668,3
343,21.429879999999997,105.59839,2
344,21.429879999999997,105.59941,2
345,21.429879999999997,105.60861000000001,4
346,21.429879999999997,105.74011999999999,2
347,21.429879999999997,105.77486999999999,3
348,21.429879999999997,105.77521000000002,4
349,21.429879999999997,105.77555,4
350,21.429879999999997,105.77588999999999,3
351,21.429879999999997,105.77623,4
352,21.429879999999997,105.78645,3
353,21.429879999999997,105.78679,3
354,21.429879999999997,105.79054,4
355,21.429879999999997,105.79156,4
356,21.429879999999997,105.79223999999999,4
357,21.429879999999997,105.79292,3
358,21.429879999999997,105.79326,2
359,21.429879999999997,105.79565,4
360,21.429879999999997,105.79598999999999,3
361,21.429879999999997,105.79735,4
362,21.429879999999997,105.79803000000001,3
363,21.429879999999997,105.79973999999999,4
364,21.429879999999997,105.80008000000001,4
365,21.429879999999997,105.80041999999999,4
366,21.429879999999997,105.80076000000001,3
367,21.429879999999997,105.80178000000001,4
368,21.429879999999997,105.80212,4
369,21.429879999999997,105.80246000000001,3
370,21.429879999999997,105.8028,4
371,21.429879999999997,105.80313999999998,4
372,21.429879999999997,105.80349,4
373,21.429879999999997,105.80383,3
374,21.429879999999997,105.80417,3
375,21.429879999999997,105.80451000000001,4
376,21.429879999999997,105.80485,4
377,21.429879999999997,105.80519,4
378,21.429879999999997,105.80553,4
379,21.429879999999997,105.80587,4
380,21.429879999999997,105.80621000000001,3
381,21.429879999999997,105.80655,3
382,21.429879999999997,105.80689,3
383,21.429879999999997,105.80723,4
384,21.429879999999997,105.80757,4
385,21.429879999999997,105.80791,4
386,21.429879999999997,105.80826,1
387,21.429879999999997,105.80893999999999,4
388,21.429879999999997,105.80928,4
389,21.429879999999997,105.80962,4
390,21.429879999999997,105.80996,4
391,21.429879999999997,105.8103,4
392,21.429879999999997,105.81098,3
393,21.429879999999997,105.81200000000001,1
394,21.429879999999997,105.81268,4
395,21.429879999999997,105.81302,1
396,21.429879999999997,105.81336999999999,4
397,21.429879999999997,105.81371000000001,4
398,21.429879999999997,105.81405,4
399,21.429879999999997,105.81438999999999,4
400,21.429879999999997,105.81473000000001,4
401,21.429879999999997,105.81506999999999,4
402,21.429879999999997,105.81541000000001,1
403,21.429879999999997,105.81575,1
404,21.429879999999997,105.81608999999999,4
405,21.429879999999997,105.81916000000001,4
406,21.429879999999997,105.82052,3
407,21.429879999999997,105.82427,4
408,21.429879999999997,105.82495,2
409,21.429879999999997,105.82665,3
410,21.429879999999997,105.82699,3
411,21.429879999999997,105.82733,3
412,21.429879999999997,105.82767,3
413,21.429879999999997,105.82802,3
414,21.429879999999997,105.82836,3
415,21.429879999999997,105.8287,3
416,21.429879999999997,105.82903999999999,3
417,21.429879999999997,105.82938,4
418,21.429879999999997,105.82972,4
419,21.429879999999997,105.83006,4
420,21.429879999999997,105.8304,1
421,21.429879999999997,105.83073999999999,4
422,21.429879999999997,105.83108,1
423,21.429879999999997,105.83142,4
424,21.429879999999997,105.83176,1
425,21.429879999999997,105.83243999999999,4
426,21.429879999999997,105.83278999999999,3
427,21.429879999999997,105.83313000000001,4
428,21.429879999999997,105.83346999999999,3
429,21.429879999999997,105.83381000000001,3
430,21.429879999999997,105.83415,3
431,21.429879999999997,105.83448999999999,3
432,21.429879999999997,105.83483000000001,2
433,21.429879999999997,105.83686999999999,4
434,21.429879999999997,105.83721000000001,3
435,21.429879999999997,105.83755,4
436,21.429879999999997,105.83823999999998,3
437,21.429879999999997,105.83892,4
438,21.429879999999997,105.83926000000001,4
439,21.429879999999997,105.84062,4
440,21.429879999999997,105.84096000000001,3
441,21.429879999999997,105.8413,3
442,21.429879999999997,105.84163999999998,4
443,21.429879999999997,105.84267,3
444,21.429879999999997,105.84301,3
445,21.429879999999997,105.84335,4
446,21.429879999999997,105.84369,3
447,21.429879999999997,105.84403,3
448,21.429879999999997,105.84437,3
449,21.429879999999997,105.84471,3
450,21.429879999999997,105.84539,3
451,21.429879999999997,105.84573,3
452,21.429879999999997,105.84607,3
453,21.429879999999997,105.84641,3
454,21.429879999999997,105.84709,3
455,21.429879999999997,105.84743,3
456,21.429879999999997,105.84778,3
457,21.429879999999997,105.84812,3
458,21.429879999999997,105.84846,3
459,21.429879999999997,105.8488,4
460,21.429879999999997,105.84913999999999,3
461,21.429879999999997,105.84948,3
462,21.429879999999997,105.84982,4
463,21.429879999999997,105.85016,3
464,21.429879999999997,105.8505,3
465,21.429879999999997,105.85152,3
466,21.429879999999997,105.85186000000002,3
467,21.429879999999997,105.8522,4
468,21.429879999999997,105.85255,4
469,21.429879999999997,105.85323000000001,3
470,21.429879999999997,105.85356999999999,3
471,21.429879999999997,105.85425,3
472,21.429879999999997,105.85458999999999,3
473,21.429879999999997,105.85493000000001,4
474,21.429879999999997,105.85526999999999,3
475,21.429879999999997,105.85561000000001,3
476,21.429879999999997,105.85595,4
477,21.429879999999997,105.85628999999999,4
478,21.429879999999997,105.85663000000001,3
479,21.429879999999997,105.85696999999999,3
480,21.429879999999997,105.85732,3
481,21.429879999999997,105.86038,3
482,21.429879999999997,105.86072,3
483,21.429879999999997,105.86106000000001,3
484,21.429879999999997,105.8614,3
485,21.429879999999997,105.86277,3
486,21.429879999999997,105.86311,3
487,21.429879999999997,105.86345,4
488,21.429879999999997,105.86379,3
489,21.429879999999997,105.86413,3
490,21.429879999999997,105.86447,4
491,21.429879999999997,105.86481,3
492,21.429879999999997,105.86515,3
493,21.429879999999997,105.86549,3
494,21.429879999999997,105.86583,3
495,21.429879999999997,105.86617,3
496,21.429879999999997,105.86651,3
497,21.429879999999997,105.86685,3
498,21.429879999999997,105.8672,3
499,21.429879999999997,105.86753999999999,3
500,21.429879999999997,105.86788,4
501,21.429879999999997,105.86822,3
502,21.429879999999997,105.86856,4
503,21.429879999999997,105.8689,3
504,21.429879999999997,105.86923999999999,3
505,21.429879999999997,105.86958,3
506,21.429879999999997,105.86992,4
507,21.429879999999997,105.87026000000002,3
508,21.429879999999997,105.8706,3
509,21.429879999999997,105.87093999999999,3
510,21.429879999999997,105.87128,3
511,21.429879999999997,105.87162,3
512,21.429879999999997,105.87196000000002,3
513,21.429879999999997,105.87231000000001,3
514,21.429879999999997,105.87265,3
515,21.429879999999997,105.87298999999999,3
516,21.429879999999997,105.87333000000001,3
517,21.429879999999997,105.87366999999999,3
518,21.429879999999997,105.87401000000001,3
519,21.429879999999997,105.87435,3
520,21.429879999999997,105.87468999999999,3
521,21.429879999999997,105.87503000000001,3
522,21.429879999999997,105.87536999999999,3
523,21.429879999999997,105.87571000000001,3
524,21.429879999999997,105.87605,3
525,21.429879999999997,105.87638999999999,3
526,21.429879999999997,105.87673000000001,3
527,21.429879999999997,105.87708,3
528,21.429879999999997,105.87742,3
529,21.429879999999997,105.87776000000001,3
530,21.429879999999997,105.8781,3
531,21.429879999999997,105.87844,3
532,21.429879999999997,105.87878,3
533,21.429879999999997,105.87912,3
534,21.429879999999997,105.87946000000001,3
535,21.429879999999997,105.8798,3
536,21.429879999999997,105.88014,3
537,21.429879999999997,105.88048,3
538,21.429879999999997,105.88082,3
539,21.429879999999997,105.88116000000001,3
540,21.429879999999997,105.8815,3
541,21.429879999999997,105.88185,3
542,21.429879999999997,105.88219,3
543,21.429879999999997,105.88253,4
544,21.429879999999997,105.88287,4
545,21.429879999999997,105.88321,3
546,21.429879999999997,105.88355,3
547,21.429879999999997,105.88423,4
548,21.429879999999997,105.88457,4
549,21.429879999999997,105.88491,3
550,21.429879999999997,105.88525,3
551,21.429879999999997,105.88559,3
552,21.429879999999997,105.88593,3
553,21.429879999999997,105.88627,3
554,21.429879999999997,105.88661,3
555,21.429879999999997,105.88696000000002,3
556,21.429879999999997,105.8873,3
557,21.429879999999997,105.88763999999999,3
558,21.429879999999997,105.88798,3
559,21.429879999999997,105.88832,3
560,21.429879999999997,105.88866000000002,4
561,21.429879999999997,105.889,3
562,21.429879999999997,105.88933999999999,4
563,21.429879999999997,105.88968,3
564,21.429879999999997,105.89001999999999,3
565,21.429879999999997,105.89036000000002,4
566,21.429879999999997,105.8907,3
567,21.429879999999997,105.89103999999999,4
568,21.429879999999997,105.89138,4
569,21.429879999999997,105.89173000000001,3
570,21.429879999999997,105.89206999999999,3
571,21.429879999999997,105.89241000000001,3
572,21.429879999999997,105.89275,3
573,21.429879999999997,105.89308999999999,3
574,21.429879999999997,105.89343000000001,3
575,21.429879999999997,105.89376999999999,3
576,21.429879999999997,105.89411000000001,3
577,21.429879999999997,105.89445,3
578,21.429879999999997,105.89478999999999,3
579,21.429879999999997,105.89513000000001,3
580,21.429879999999997,105.89546999999999,3
581,21.429879999999997,105.89581000000001,3
582,21.429879999999997,105.89615,3
583,21.429879999999997,105.89648999999999,3
584,21.429879999999997,105.89684,3
585,21.429879999999997,105.89718,3
586,21.429879999999997,105.89752,3
587,21.429879999999997,105.89786000000001,3
588,21.429879999999997,105.8982,4
589,21.429879999999997,105.89854,3
590,21.429879999999997,105.89888,3
591,21.429879999999997,105.89922,3
592,21.429879999999997,105.89956000000001,3
593,21.429879999999997,105.8999,3
594,21.429879999999997,105.90024,3
595,21.429879999999997,105.90058,3
596,21.429879999999997,105.90092,3
597,21.429879999999997,105.90126000000001,3
598,21.429879999999997,105.90161,3
599,21.429879999999997,105.90195,3
600,21.429879999999997,105.90229,3
601,21.429879999999997,105.90263,3
602,21.429879999999997,105.90297,3
603,21.429879999999997,105.90331,4
604,21.429879999999997,105.90365,4
605,21.429879999999997,105.90399,3
606,21.429879999999997,105.90433,3
607,21.429879999999997,105.90467,3
608,21.429879999999997,105.90501,3
609,21.429879999999997,105.90535,3
610,21.429879999999997,105.90568999999999,4
611,21.429879999999997,105.90603,4
612,21.429879999999997,105.90638,4
613,21.429879999999997,105.90671999999999,3
614,21.429879999999997,105.90706000000002,3
615,21.429879999999997,105.9074,4
616,21.429879999999997,105.90773999999999,4
617,21.429879999999997,105.90808,4
618,21.429879999999997,105.90841999999999,3
619,21.429879999999997,105.90876000000002,3
620,21.429879999999997,105.9091,3
621,21.429879999999997,105.90943999999999,3
622,21.429879999999997,105.90978,4
623,21.429879999999997,105.91011999999999,4
624,21.429879999999997,105.91046000000001,4
625,21.429879999999997,105.9108,4
626,21.429879999999997,105.91148999999999,4
627,21.429879999999997,105.91386999999999,4
628,21.429879999999997,105.91694,3
629,21.429879999999997,105.91728,4
630,21.429879999999997,105.91762,3
631,21.429879999999997,105.91796000000001,3
632,21.429879999999997,105.9183,4
633,21.429879999999997,105.91864,3
634,21.429879999999997,105.91898,4
635,21.429879999999997,105.92,3
636,21.429879999999997,105.92034,3
637,21.429879999999997,105.92068,3
638,21.429879999999997,105.92102,3
639,21.429879999999997,105.92137,4
640,21.429879999999997,105.92171,4
641,21.429879999999997,105.92205,4
642,21.429879999999997,105.92239,3
643,21.429879999999997,105.92273,4
644,21.429879999999997,105.92307,4
645,21.429879999999997,105.92341,4
646,21.429879999999997,105.92375,4
647,21.429879999999997,105.92408999999999,3
648,21.429879999999997,105.92477,4
649,21.429879999999997,105.92511,4
650,21.429879999999997,105.92545,4
651,21.429879999999997,105.92578999999999,3
652,21.429879999999997,105.92613999999999,4
653,21.429879999999997,105.92648,4
654,21.429879999999997,105.92681999999999,4
655,21.429879999999997,105.92716000000001,3
656,21.429879999999997,105.9275,3
657,21.429879999999997,105.92783999999999,3
658,21.429879999999997,105.92818,3
659,21.429879999999997,105.92851999999999,3
660,21.429879999999997,105.92886000000001,3
661,21.429879999999997,105.9292,3
662,21.429879999999997,105.92953999999999,3
663,21.429879999999997,105.92988000000001,4
664,21.429879999999997,105.93021999999999,4
665,21.429879999999997,105.93091000000001,3
666,21.429879999999997,105.93125,3
667,21.429879999999997,105.93158999999999,3
668,21.429879999999997,105.93193000000001,3
669,21.429879999999997,105.93226999999999,4
670,21.429879999999997,105.93261000000001,4
671,21.429879999999997,105.93295,3
672,21.429879999999997,105.93328999999999,3
673,21.429879999999997,105.93363000000001,3
674,21.429879999999997,105.93397,3
675,21.429879999999997,105.93431000000001,3
676,21.429879999999997,105.93465,3
677,21.429879999999997,105.93533000000001,3
678,21.429879999999997,105.93602,4
679,21.429879999999997,105.93636000000001,4
680,21.429879999999997,105.9367,3
681,21.429879999999997,105.93704,3
682,21.429879999999997,105.93738,3
683,21.429879999999997,105.93772,4
684,21.429879999999997,105.93806000000001,4
685,21.429879999999997,105.9384,3
686,21.429879999999997,105.93874,3
687,21.429879999999997,105.93908,3
688,21.429879999999997,105.93942,3
689,21.429879999999997,105.93976,4
690,21.429879999999997,105.9401,3
691,21.429879999999997,105.94044,3
692,21.429879999999997,105.94078999999999,3
693,21.429879999999997,105.94113,3
694,21.429879999999997,105.94147,3
695,21.429879999999997,105.94181,3
696,21.429879999999997,105.94215,3
697,21.429879999999997,105.94248999999999,3
698,21.429879999999997,105.94283,3
699,21.429879999999997,105.94317,3
700,21.429879999999997,105.94453,3
701,21.429879999999997,105.94521,3
702,21.429879999999997,105.94555,1
703,21.429879999999997,105.94658000000001,1
704,21.429879999999997,105.94691999999999,3
705,21.429879999999997,105.94726000000001,4
706,21.429879999999997,105.94828000000001,1
707,21.429879999999997,105.95203000000001,4
708,21.429879999999997,105.95237,1
709,21.429879999999997,105.95271000000001,1
710,21.429879999999997,105.95373000000001,4
711,21.429879999999997,105.95407,4
712,21.429879999999997,105.95441000000001,4
713,21.429879999999997,105.95475,3
714,21.429879999999997,105.95508999999998,3
715,21.429879999999997,105.95543,3
716,21.429879999999997,105.95578,3
717,21.429879999999997,105.95612,4
718,21.429879999999997,105.95646,3
719,21.429879999999997,105.95714,3
720,21.429879999999997,105.95748,4
721,21.429879999999997,105.95884,1
722,21.429879999999997,105.9602,1
723,21.429879999999997,105.96055,1
724,21.429879999999997,105.96088999999999,4
725,21.429879999999997,105.96123,4
726,21.429879999999997,105.96157,3
727,21.429879999999997,105.96191,3
728,21.429879999999997,105.96225,3
729,21.429879999999997,105.96258999999999,3
730,21.429879999999997,105.96293,4
731,21.429879999999997,105.96327,4
732,21.429879999999997,105.96361,4
733,21.429879999999997,105.96395,4
734,21.429879999999997,105.96428999999999,4
735,21.429879999999997,105.96463,4
736,21.429879999999997,105.96497,3
737,21.429879999999997,105.96531999999999,3
738,21.429879999999997,105.96566000000001,4
739,21.429879999999997,105.96600000000001,3
740,21.429879999999997,105.96633999999999,4
741,21.429879999999997,105.9677,3
742,21.429879999999997,105.96838000000001,4
743,21.429879999999997,105.96871999999999,4
744,21.429879999999997,105.96906000000001,1
745,21.429879999999997,105.9694,4
746,21.429879999999997,105.96973999999999,4
747,21.429879999999997,105.97008000000001,4
748,21.429879999999997,105.97043000000001,4
749,21.429879999999997,105.97077,4
750,21.429879999999997,105.97111000000001,4
751,21.429879999999997,105.97145,3
752,21.429879999999997,105.97213,3
753,21.429879999999997,105.97247,4
754,21.429879999999997,105.97281000000001,4
755,21.429879999999997,105.97315,4
756,21.429879999999997,105.97348999999998,4
757,21.429879999999997,105.97417,1
758,21.429879999999997,105.97451000000001,1
759,21.429879999999997,105.97485,1
760,21.429879999999997,105.9752,4
761,21.429879999999997,105.97554,4
762,21.429879999999997,105.97588,1
763,21.429879999999997,105.97622,4
764,21.429879999999997,105.97656,4
765,21.429879999999997,105.9769,1
766,21.429879999999997,105.97724,1
